DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,IT,2010-01-01,15.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,LT,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,LU,2010-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,LV,2010-01-01,8.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,MK,2010-01-01,25.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,MT,2010-01-01,4.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,NL,2010-01-01,21.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,NO,2010-01-01,8.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,PL,2010-01-01,31.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,PT,2010-01-01,31.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,RO,2010-01-01,1.5,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,RS,2010-01-01,20.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,SE,2010-01-01,17.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,SI,2010-01-01,19.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,SK,2010-01-01,4.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,TR,2010-01-01,8.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-34,TOTAL,UK,2010-01-01,5.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,AT,2010-01-01,4.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,BE,2010-01-01,5.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,BG,2010-01-01,4.4,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,CH,2010-01-01,6.1,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,CY,2010-01-01,6.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,CZ,2010-01-01,5.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,DE,2010-01-01,9.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,DK,2010-01-01,5.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,EA21,2010-01-01,11.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,EE,2010-01-01,4.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,EL,2010-01-01,10.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,ES,2010-01-01,22.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,EU27_2020,2010-01-01,11.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,FI,2010-01-01,9.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,FR,2010-01-01,9.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,HR,2010-01-01,9.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,HU,2010-01-01,9.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,IE,2010-01-01,6.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,IS,2010-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,IT,2010-01-01,9.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,LT,2010-01-01,2.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,LU,2010-01-01,4.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,LV,2010-01-01,8.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,MK,2010-01-01,17.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,MT,2010-01-01,2.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,NL,2010-01-01,12.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,NO,2010-01-01,4.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,PL,2010-01-01,23.9,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,PT,2010-01-01,20.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,RO,2010-01-01,1.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,RS,2010-01-01,11.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,SE,2010-01-01,9.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,SI,2010-01-01,10.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,SK,2010-01-01,4.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,TR,2010-01-01,9.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y25-54,TOTAL,UK,2010-01-01,4.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,AT,2010-01-01,3.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,BE,2010-01-01,4.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,BG,2010-01-01,4.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,CH,2010-01-01,4.6,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,CY,2010-01-01,5.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,CZ,2010-01-01,3.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,DE,2010-01-01,6.4,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,DK,2010-01-01,3.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,EA21,2010-01-01,9.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,EE,2010-01-01,3.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,EL,2010-01-01,9.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,ES,2010-01-01,20.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,EU27_2020,2010-01-01,9.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,FI,2010-01-01,6.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,FR,2010-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,HR,2010-01-01,7.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,HU,2010-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,IE,2010-01-01,5.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,IS,2010-01-01,5.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,IT,2010-01-01,7.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,LT,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,LU,2010-01-01,3.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,LV,2010-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,MK,2010-01-01,15.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,MT,2010-01-01,2.3,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,NL,2010-01-01,9.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,NO,2010-01-01,3.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,PL,2010-01-01,19.3,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,PT,2010-01-01,17.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,RO,2010-01-01,0.8,bu,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,RS,2010-01-01,10.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,SE,2010-01-01,6.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,SI,2010-01-01,6.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,SK,2010-01-01,4.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,TR,2010-01-01,9.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y35-44,TOTAL,UK,2010-01-01,3.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,AT,2010-01-01,3.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,BE,2010-01-01,1.9,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,BG,2010-01-01,4.7,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,CH,2010-01-01,4.7,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,CY,2010-01-01,2.8,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,CZ,2010-01-01,8.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,DE,2010-01-01,4.7,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,DK,2010-01-01,3.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,EA21,2010-01-01,6.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,EE,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,EL,2010-01-01,6.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,ES,2010-01-01,9.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,EU27_2020,2010-01-01,7.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,FI,2010-01-01,7.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,FR,2010-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,HR,2010-01-01,5.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,HU,2010-01-01,7.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,IE,2010-01-01,6.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,IS,2010-01-01,6.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,IT,2010-01-01,6.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,LT,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,LU,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,LV,2010-01-01,11.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,MK,2010-01-01,7.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,MT,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,NL,2010-01-01,6.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,NO,2010-01-01,1.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,PL,2010-01-01,19.8,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,PT,2010-01-01,9.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,RO,2010-01-01,,bu,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,RS,2010-01-01,5.5,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,SE,2010-01-01,6.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,SI,2010-01-01,8.2,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,SK,2010-01-01,5.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,TR,2010-01-01,15.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-64,TOTAL,UK,2010-01-01,4.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,AT,2010-01-01,3.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,BE,2010-01-01,2.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,BG,2010-01-01,5.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,CH,2010-01-01,5.5,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,CY,2010-01-01,3.6,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,CZ,2010-01-01,11.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,DE,2010-01-01,4.9,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,DK,2010-01-01,4.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,EA21,2010-01-01,6.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,EE,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,EL,2010-01-01,5.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,ES,2010-01-01,9.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,EU27_2020,2010-01-01,7.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,FI,2010-01-01,8.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,FR,2010-01-01,9.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,HR,2010-01-01,5.2,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,HU,2010-01-01,7.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,IE,2010-01-01,6.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,IS,2010-01-01,6.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,IT,2010-01-01,6.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,LT,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,LU,2010-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,LV,2010-01-01,10.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,MK,2010-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,MT,2010-01-01,4.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,NL,2010-01-01,9.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,NO,2010-01-01,2.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,PL,2010-01-01,21.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,PT,2010-01-01,9.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,RO,2010-01-01,,bu,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,RS,2010-01-01,5.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,SE,2010-01-01,9.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,SI,2010-01-01,9.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,SK,2010-01-01,6.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,TR,2010-01-01,15.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,M,Y55-74,TOTAL,UK,2010-01-01,5.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,AT,2010-01-01,37.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,BE,2010-01-01,30.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,BG,2010-01-01,9.3,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,CH,2010-01-01,51.1,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,CY,2010-01-01,20.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,CZ,2010-01-01,22.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,DE,2010-01-01,57.2,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,DK,2010-01-01,21.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,EA21,2010-01-01,50.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,EE,2010-01-01,12.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,EL,2010-01-01,30.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,ES,2010-01-01,58.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,EU27_2020,2010-01-01,48.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,FI,2010-01-01,43.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,FR,2010-01-01,55.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,HR,2010-01-01,39.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,HU,2010-01-01,25.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,IE,2010-01-01,31.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,IS,2010-01-01,31.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,IT,2010-01-01,46.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,LT,2010-01-01,7.6,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,LU,2010-01-01,36.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,LV,2010-01-01,13.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,MK,2010-01-01,37.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,MT,2010-01-01,13.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,NL,2010-01-01,48.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,NO,2010-01-01,27.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,PL,2010-01-01,64.5,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,PT,2010-01-01,56.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,RO,2010-01-01,3.6,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,RS,2010-01-01,35.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,SE,2010-01-01,56.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,SI,2010-01-01,69.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,SK,2010-01-01,17.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,TR,2010-01-01,17.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-24,TOTAL,UK,2010-01-01,13.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-29,TOTAL,AT,2010-01-01,24.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-29,TOTAL,BE,2010-01-01,20.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-29,TOTAL,BG,2010-01-01,6.8,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y15-29,TOTAL,CH,2010-01-01,35.5,b,
