DATAFLOW,LAST UPDATE,freq,nace_r2,sizeclas,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,Q,TOTAL,AVG_A,SI,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,Q,TOTAL,AVG_A,SK,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,Q,TOTAL,AVG_A,UK,2018-01-01,3.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,BE,2018-01-01,3.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,BG,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,CY,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,CZ,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,DE,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,EE,2018-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,EL,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,ES,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,FI,2018-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,FR,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,HR,2018-01-01,1.8,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,HU,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,IE,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,IT,2018-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,LT,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,LU,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,LV,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,MT,2018-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,NO,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,PL,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,PT,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,RO,2018-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,SE,2018-01-01,3.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,SI,2018-01-01,0.6,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,SK,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_3Y,TR,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,BE,2018-01-01,4.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,BG,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,CY,2018-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,CZ,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,DE,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,EE,2018-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,EL,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,ES,2018-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,FI,2018-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,FR,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,HR,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,HU,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,IE,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,IT,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,LT,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,LU,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,LV,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,MT,2018-01-01,3.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,NO,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,PL,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,PT,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,RO,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,SE,2018-01-01,4.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,SI,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,SK,2018-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,GE10,AVG_A,TR,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,AT,2018-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,BE,2018-01-01,3.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,BG,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,CH,2018-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,CY,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,CZ,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,DE,2018-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,EA20,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,EA21,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,EE,2018-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,EL,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,ES,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,FI,2018-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,FR,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,HR,2018-01-01,1.4,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,HU,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,IE,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,IT,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,LT,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,LU,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,LV,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,MK,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,NL,2018-01-01,1.9,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,NO,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,PL,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,PT,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,RO,2018-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,SE,2018-01-01,3.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,SI,2018-01-01,1.1,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,SK,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_3Y,UK,2018-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,AT,2018-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,BE,2018-01-01,3.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,BG,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,CH,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,CY,2018-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,CZ,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,DE,2018-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,EA20,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,EA21,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,EE,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,EL,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,ES,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,FI,2018-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,FR,2018-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,HR,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,HU,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,IE,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,IT,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,LT,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,LU,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,LV,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,MK,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,MT,2018-01-01,4.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,NL,2018-01-01,2.3,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,NO,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,PL,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,PT,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,RO,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,SE,2018-01-01,3.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,SI,2018-01-01,1.2,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,SK,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R,TOTAL,AVG_A,UK,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,BE,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,BG,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,CY,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,CZ,2018-01-01,3.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,DE,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,EE,2018-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,EL,2018-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,ES,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,FI,2018-01-01,2.0,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,FR,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,HR,2018-01-01,2.7,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,HU,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,IE,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,IT,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,LT,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,LU,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,LV,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,MT,2018-01-01,2.3,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,NO,2018-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,PL,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,PT,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,RO,2018-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,SE,2018-01-01,2.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,SI,2018-01-01,1.0,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,SK,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_3Y,TR,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,BE,2018-01-01,2.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,BG,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,CY,2018-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,CZ,2018-01-01,3.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,DE,2018-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,EE,2018-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,EL,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,ES,2018-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,FI,2018-01-01,1.8,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,FR,2018-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,HR,2018-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,HU,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,IE,2018-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,IT,2018-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,LT,2018-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,LU,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,LV,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,MT,2018-01-01,3.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,NO,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,PL,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,PT,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,RO,2018-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,SE,2018-01-01,3.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,SI,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,SK,2018-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,GE10,AVG_A,TR,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,AT,2018-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,BE,2018-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,BG,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,CH,2018-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,CY,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,CZ,2018-01-01,3.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,DE,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,EA20,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,EA21,2018-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,EE,2018-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,EL,2018-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,ES,2018-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,FI,2018-01-01,2.3,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,FR,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,HR,2018-01-01,2.1,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,HU,2018-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,IE,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,IT,2018-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,LT,2018-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,LU,2018-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,LV,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,MK,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,NL,2018-01-01,2.3,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,NO,2018-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,PL,2018-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,PT,2018-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,RO,2018-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,SE,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,SI,2018-01-01,1.8,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,SK,2018-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_3Y,UK,2018-01-01,3.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_A,AT,2018-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_A,BE,2018-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,R_S,TOTAL,AVG_A,BG,2018-01-01,0.9,,
