DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,HR,2012-01-01,22.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,HU,2012-01-01,40.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,IE,2012-01-01,42.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,IS,2012-01-01,28.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,IT,2012-01-01,57.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,LT,2012-01-01,35.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,LU,2012-01-01,13.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,LV,2012-01-01,46.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,ME,2012-01-01,32.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,MK,2012-01-01,43.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,MT,2012-01-01,13.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,NL,2012-01-01,9.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,NO,2012-01-01,18.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,PL,2012-01-01,27.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,PT,2012-01-01,47.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,RO,2012-01-01,50.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,RS,2012-01-01,43.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,SE,2012-01-01,25.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,SI,2012-01-01,10.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,SK,2012-01-01,30.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,TR,2012-01-01,7.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-64,UK,2012-01-01,17.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,AT,2012-01-01,9.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,BE,2012-01-01,8.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,BG,2012-01-01,65.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,CH,2012-01-01,7.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,CY,2012-01-01,48.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,CZ,2012-01-01,17.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,DE,2012-01-01,15.7,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,DK,2012-01-01,20.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,EA21,2012-01-01,28.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,EE,2012-01-01,20.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,EL,2012-01-01,63.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,ES,2012-01-01,61.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,EU27_2020,2012-01-01,28.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,FI,2012-01-01,24.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,FR,2012-01-01,31.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,HR,2012-01-01,18.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,HU,2012-01-01,37.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,IE,2012-01-01,41.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,IS,2012-01-01,27.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,IT,2012-01-01,56.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,LT,2012-01-01,33.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,LU,2012-01-01,13.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,LV,2012-01-01,43.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,ME,2012-01-01,30.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,MK,2012-01-01,41.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,MT,2012-01-01,13.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,NL,2012-01-01,8.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,NO,2012-01-01,17.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,PL,2012-01-01,25.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,PT,2012-01-01,38.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,RO,2012-01-01,42.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,RS,2012-01-01,38.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,SE,2012-01-01,23.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,SI,2012-01-01,9.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,SK,2012-01-01,28.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,TR,2012-01-01,6.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y25-74,UK,2012-01-01,16.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,AT,2012-01-01,11.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,BE,2012-01-01,6.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,BG,2012-01-01,74.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,CH,2012-01-01,7.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,CY,2012-01-01,49.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,CZ,2012-01-01,24.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,DE,2012-01-01,17.8,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,DK,2012-01-01,22.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,EA21,2012-01-01,27.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,EE,2012-01-01,32.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,EL,2012-01-01,65.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,ES,2012-01-01,61.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,EU27_2020,2012-01-01,28.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,FI,2012-01-01,31.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,FR,2012-01-01,31.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,HR,2012-01-01,20.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,HU,2012-01-01,40.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,IE,2012-01-01,40.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,IS,2012-01-01,30.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,IT,2012-01-01,54.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,LT,2012-01-01,36.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,LU,2012-01-01,12.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,LV,2012-01-01,50.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,ME,2012-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,MK,2012-01-01,41.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,MT,2012-01-01,15.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,NL,2012-01-01,8.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,NO,2012-01-01,18.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,PL,2012-01-01,29.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,PT,2012-01-01,46.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,RO,2012-01-01,50.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,RS,2012-01-01,42.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,SE,2012-01-01,22.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,SI,2012-01-01,9.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,SK,2012-01-01,27.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,TR,2012-01-01,6.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-59,UK,2012-01-01,17.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,AT,2012-01-01,10.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,BE,2012-01-01,6.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,BG,2012-01-01,68.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,CH,2012-01-01,7.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,CY,2012-01-01,46.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,CZ,2012-01-01,17.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,DE,2012-01-01,17.4,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,DK,2012-01-01,20.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,EA21,2012-01-01,26.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,EE,2012-01-01,28.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,EL,2012-01-01,61.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,ES,2012-01-01,59.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,EU27_2020,2012-01-01,26.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,FI,2012-01-01,24.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,FR,2012-01-01,30.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,HR,2012-01-01,17.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,HU,2012-01-01,33.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,IE,2012-01-01,39.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,IS,2012-01-01,31.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,IT,2012-01-01,52.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,LT,2012-01-01,33.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,LU,2012-01-01,12.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,LV,2012-01-01,48.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,ME,2012-01-01,28.4,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,MK,2012-01-01,39.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,MT,2012-01-01,13.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,NL,2012-01-01,8.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,NO,2012-01-01,16.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,PL,2012-01-01,23.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,PT,2012-01-01,39.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,RO,2012-01-01,41.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,RS,2012-01-01,38.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,SE,2012-01-01,21.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,SI,2012-01-01,8.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,SK,2012-01-01,24.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,TR,2012-01-01,6.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y40-64,UK,2012-01-01,15.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,AT,2012-01-01,13.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,BE,2012-01-01,4.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,BG,2012-01-01,68.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,CH,2012-01-01,7.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,CY,2012-01-01,51.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,CZ,2012-01-01,20.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,DE,2012-01-01,20.8,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,DK,2012-01-01,22.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,EA21,2012-01-01,27.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,EE,2012-01-01,36.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,EL,2012-01-01,62.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,ES,2012-01-01,57.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,EU27_2020,2012-01-01,27.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,FI,2012-01-01,27.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,FR,2012-01-01,32.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,HR,2012-01-01,11.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,HU,2012-01-01,34.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,IE,2012-01-01,41.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,IS,2012-01-01,32.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,IT,2012-01-01,54.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,LT,2012-01-01,35.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,LU,2012-01-01,12.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,LV,2012-01-01,48.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,ME,2012-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,MK,2012-01-01,38.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,MT,2012-01-01,16.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,NL,2012-01-01,8.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,NO,2012-01-01,16.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,PL,2012-01-01,22.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,PT,2012-01-01,40.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,RO,2012-01-01,39.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,RS,2012-01-01,37.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,SE,2012-01-01,21.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,SI,2012-01-01,7.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,SK,2012-01-01,21.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,TR,2012-01-01,4.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-59,UK,2012-01-01,17.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,AT,2012-01-01,11.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,BE,2012-01-01,4.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,BG,2012-01-01,62.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,CH,2012-01-01,7.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,CY,2012-01-01,45.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,CZ,2012-01-01,12.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,DE,2012-01-01,19.4,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,DK,2012-01-01,20.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,EA21,2012-01-01,25.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,EE,2012-01-01,28.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,EL,2012-01-01,56.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,ES,2012-01-01,52.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,EU27_2020,2012-01-01,24.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,FI,2012-01-01,19.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,FR,2012-01-01,29.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,HR,2012-01-01,9.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,HU,2012-01-01,26.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,IE,2012-01-01,39.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,IS,2012-01-01,31.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,IT,2012-01-01,51.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,LT,2012-01-01,29.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,LU,2012-01-01,11.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,LV,2012-01-01,44.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,ME,2012-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,MK,2012-01-01,36.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,MT,2012-01-01,13.4,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,NL,2012-01-01,8.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,NO,2012-01-01,14.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,PL,2012-01-01,16.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,PT,2012-01-01,32.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,RO,2012-01-01,28.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,RS,2012-01-01,33.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,SE,2012-01-01,18.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,SI,2012-01-01,6.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,SK,2012-01-01,18.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,TR,2012-01-01,4.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-64,UK,2012-01-01,14.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,AT,2012-01-01,10.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,BE,2012-01-01,4.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,BG,2012-01-01,52.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,CH,2012-01-01,6.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,CY,2012-01-01,36.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,CZ,2012-01-01,9.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,DE,2012-01-01,16.8,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,DK,2012-01-01,16.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,EA21,2012-01-01,22.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,EE,2012-01-01,21.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,EL,2012-01-01,50.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,ES,2012-01-01,50.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,T,Y50-74,EU27_2020,2012-01-01,21.5,,
